model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Qwen3-8B,0,medqa,,0,1,0.12213912606239319,1.1071100234985352,0.2812427133321762,5.0,0.2634027674794197,0.4246816039085388,0
Qwen3-8B,0,medqa,,1,1,0.16691210865974426,0.8631874322891235,0.337364649400115,5.625,0.13983158022165298,0.2145393192768097,0
Qwen3-8B,0,medqa,,1,1,0.5567526095546782,1.1283221244812012,0.5101331183686852,6.25,0.13134393654763699,0.3220852017402649,0
Qwen3-8B,0,medqa,,0,1,0.30644677579402924,1.0089772939682007,0.5201665759086609,1.625,0.29181624948978424,0.48527786135673523,0
Qwen3-8B,0,medqa,,0,1,0.13700678944587708,1.0380141735076904,0.5758475065231323,0.75,0.28105988912284374,0.5177530646324158,0
Qwen3-8B,0,medqa,,0,1,0.5653877481818199,1.3556712865829468,0.30000932328402996,5.375,0.2474533375352621,0.4554000794887543,0
Qwen3-8B,0,medqa,,1,1,-0.05972743034362793,0.6701363325119019,0.2213904969394207,4.75,0.2512236721813679,0.43892449140548706,0
Qwen3-8B,0,medqa,,1,1,0.24253663420677185,1.240257978439331,0.7890386879444122,1.125,0.12158326804637909,0.3725859820842743,0
Qwen3-8B,0,medqa,,1,1,0.4494180977344513,1.0539530515670776,0.12424412090331316,7.375,0.25119061954319477,0.4591708183288574,0
Qwen3-8B,0,medqa,,1,1,0.01414075493812561,0.6483140587806702,0.44987802393734455,7.125,0.13838481158018112,0.16764870285987854,0
Qwen3-8B,0,medqa,,1,1,0.5608526226133108,1.0796984434127808,0.18846885301172733,6.0,0.23314570635557175,0.40787166357040405,0
Qwen3-8B,0,medqa,,0,1,-0.16003182530403137,0.7202187180519104,0.42396989464759827,1.75,0.18653518706560135,0.4350382387638092,0
Qwen3-8B,0,medqa,,1,1,0.3430302143096924,1.265104055404663,0.27814289927482605,4.75,0.32225124537944794,0.4681795537471771,0
Qwen3-8B,0,medqa,,1,1,-0.02198207378387451,0.7886953353881836,0.226175956428051,3.5,0.11099065840244293,0.410013884305954,0
Qwen3-8B,0,medqa,,1,1,0.316184401512146,1.1637475490570068,0.18849426228553057,6.25,0.06524884700775146,0.22806493937969208,0
Qwen3-8B,0,medqa,,1,1,0.10231402516365051,0.6653756499290466,0.23671582341194153,5.5,0.1380863171070814,0.30301859974861145,0
Qwen3-8B,0,medqa,,1,1,0.08021798729896545,0.965183675289154,0.28273801505565643,4.875,0.15712383389472961,0.38941484689712524,0
Qwen3-8B,0,medqa,,1,1,-0.3644706606864929,0.3214324712753296,0.5650408267974854,1.875,0.24069272726774216,0.35630157589912415,0
Qwen3-8B,0,medqa,,1,1,-0.19488787651062012,0.5820865035057068,0.4807880073785782,2.25,0.23305685818195343,0.32832738757133484,0
Qwen3-8B,0,medqa,,1,1,-0.026661932468414307,0.8845757842063904,0.6832021176815033,1.25,0.25092076137661934,0.4630787670612335,0
Qwen3-8B,0,medqa,,1,1,0.41488365456461906,0.9420133233070374,0.2538124965503812,7.0,0.18381155375391245,0.3608761131763458,0
Qwen3-8B,0,medqa,,1,1,-0.28263384103775024,0.7191406488418579,0.38392195105552673,3.125,0.25444698706269264,0.4330986440181732,0
Qwen3-8B,0,medqa,,1,1,-0.008184462785720825,0.9352613091468811,0.27558328583836555,4.75,0.22036334034055471,0.41192349791526794,0
Qwen3-8B,0,medqa,,1,1,0.37867526710033417,1.1372652053833008,0.42464853916317225,7.125,0.22233624756336212,0.27526506781578064,0
Qwen3-8B,0,medqa,,0,1,0.25498151779174805,1.0733766555786133,0.35447327606379986,5.375,0.2970864102244377,0.45423632860183716,0
Qwen3-8B,0,medqa,,1,1,0.18364986777305603,0.873369574546814,0.22433032328262925,7.625,0.330084964632988,0.4288199841976166,0
Qwen3-8B,0,medqa,,0,1,-0.0907319188117981,0.606450080871582,0.4612206518650055,2.0,0.20689309388399124,0.37339475750923157,0
Qwen3-8B,0,medqa,,1,1,0.10182031989097595,0.6023176312446594,0.27305303886532784,6.0,0.21164239197969437,0.21746264398097992,0
Qwen3-8B,0,medqa,,0,1,-0.08631235361099243,0.6179347038269043,0.3727544597350061,7.0,0.22303534299135208,0.38268423080444336,0
Qwen3-8B,0,medqa,,1,1,0.5523286424577236,1.1635100841522217,0.2237530522979796,8.125,0.25487762968987226,0.5183320045471191,0
Qwen3-8B,0,medqa,,1,1,-0.15599581599235535,0.4730411171913147,0.236627746373415,4.125,0.22148621268570423,0.39731666445732117,0
Qwen3-8B,0,medqa,,0,1,0.05762067437171936,0.7916386127471924,0.5417384654283524,0.0,0.17632962204515934,0.37267884612083435,0
Qwen3-8B,0,medqa,,1,1,0.286127433180809,0.9491356015205383,0.23246829584240913,6.5,0.3325904756784439,0.4502120316028595,0
Qwen3-8B,0,medqa,,1,1,-0.09543859958648682,0.5873270630836487,0.66555455327034,0.75,0.2385943839326501,0.4514487683773041,0
Qwen3-8B,0,medqa,,1,1,0.13677239418029785,1.0228852033615112,0.4115827605128288,3.25,0.2556707598268986,0.46285876631736755,0
Qwen3-8B,0,medqa,,1,1,0.12825831770896912,1.1112310886383057,0.547453299164772,3.125,0.2796965967863798,0.5287762880325317,0
Qwen3-8B,0,medqa,,0,1,0.2519058734178543,0.9413303732872009,0.372830705717206,8.5,0.2807793691754341,0.355497807264328,0
Qwen3-8B,0,medqa,,1,1,0.22926294803619385,1.0425949096679688,0.16168124973773956,3.625,0.14965442940592766,0.2648569345474243,0
Qwen3-8B,0,medqa,,1,1,-0.046717047691345215,0.6064860820770264,0.20081181172281504,6.375,0.2866864651441574,0.30889663100242615,0
Qwen3-8B,0,medqa,,1,1,0.5269675329327583,1.2806589603424072,0.252647353336215,7.375,0.15689658420160413,0.31613683700561523,0
Qwen3-8B,0,medqa,,0,1,0.01214587688446045,0.8682777881622314,0.48675230145454407,1.875,0.21804167702794075,0.5381861925125122,0
Qwen3-8B,0,medqa,,1,1,-0.03650343418121338,0.7522573471069336,0.9617737233638763,0.625,0.17182856425642967,0.2574218511581421,0
