model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.1694856695830822,0.2593945264816284,0.07770200876984745,4.0,-0.0305238775908947,-0.021235264837741852,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.09825316444039345,0.27037695050239563,0.11780028487555683,3.75,0.015187375247478485,0.11747170239686966,0
Llama-3.1-8B-Instruct,0,mmlu,,1,1,0.18405267223715782,0.41814735531806946,0.13025158271193504,5.125,0.14220821857452393,0.14599832892417908,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.02626701444387436,0.27760642766952515,0.23334219463868067,1.875,0.1351015381515026,0.15520557761192322,0
Llama-3.1-8B-Instruct,0,mmlu,,0,1,0.30736125260591507,0.5317921042442322,0.6624471300747246,0.5,-0.02560694608837366,0.016994444653391838,0
Llama-3.1-8B-Instruct,0,mmlu,,1,1,0.11325544957071543,0.21806561946868896,0.17946914955973625,3.125,0.1357821822166443,0.13938112556934357,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.23486640490591526,0.4114784896373749,0.18444240116514266,2.5,0.0747287180274725,0.09244750440120697,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.2728438675403595,0.34269794821739197,0.008197048853617162,6.375,0.06463831290602684,0.0773690938949585,0
Llama-3.1-8B-Instruct,0,mmlu,,0,1,0.2288828194141388,0.47856631875038147,0.4986596181988716,0.75,0.05714501440525055,0.05817494913935661,0
Llama-3.1-8B-Instruct,0,mmlu,,0,1,0.08338019996881485,0.33694323897361755,0.6841045907349326,0.375,0.09721222706139088,0.15239490568637848,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.3715641051530838,0.4503394663333893,0.02912158367689699,4.875,0.04169829376041889,0.1311429738998413,0
Llama-3.1-8B-Instruct,0,mmlu,,0,0,0.13969241082668304,0.3005479574203491,0.3457144797721412,0.75,0.0407551284879446,0.0493832603096962,0
Llama-3.1-8B-Instruct,0,mmlu,,0,0,0.23345720395445824,0.4840359091758728,0.48531675653066486,0.625,0.08986019715666771,0.0912487804889679,0
Llama-3.1-8B-Instruct,0,mmlu,,0,0,0.01483154296875,0.26694154739379883,0.5731468987651169,0.25,0.0775880515575409,0.0943225622177124,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.009243905544281006,0.1886802613735199,0.15420175017789006,3.625,0.013136662542819977,0.019451575353741646,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.24774125218391418,0.35167527198791504,0.020994314923882484,5.25,0.12286833301186562,0.1558932662010193,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.18769460450857878,0.399936318397522,0.3059602825087495,1.625,0.04873967543244362,0.07888057082891464,0
Llama-3.1-8B-Instruct,0,mmlu,,0,0,0.015301555395126343,0.2492504119873047,0.6308676041226136,0.625,0.016129550989717245,0.021939534693956375,0
Llama-3.1-8B-Instruct,0,mmlu,,1,0,0.20105083286762238,0.3342982232570648,0.0037722766865044832,7.875,0.06557684671133757,0.1027018278837204,0
Llama-3.1-8B-Instruct,0,mmlu,,0,0,-0.013917475938796997,0.2991507649421692,0.47691434985608794,1.0,0.0733821066096425,0.1575598269701004,0
