model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.39888326078653336,0.7275304794311523,0.300820529460907,3.75,-0.030198242515325546,0.104213185608387,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.2143382653594017,0.35092729330062866,0.3405558140948415,6.0,0.09262649714946747,0.10917912423610687,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.17048759758472443,0.477782279253006,0.30530379246920347,1.0,0.18892543762922287,0.2837722897529602,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.12488727271556854,0.5397679209709167,0.6966507136821747,1.25,0.20612863823771477,0.30416178703308105,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,-0.12946671433746815,0.0552288256585598,0.27905563451349735,4.75,0.13870026916265488,0.19462376832962036,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.4668327271938324,0.6542998552322388,0.4511953156616073,10.5,0.2600250691175461,0.4212892949581146,0
Qwen2.5-7B-Instruct,0,medqa,,0,1,0.0510120764374733,0.26226672530174255,0.11276634223759174,5.0,0.1350608877837658,0.1831662654876709,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.023186922073364258,0.2652032971382141,0.326516330242157,3.0,0.3711251951754093,0.6387268900871277,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.16175710409879684,0.5726454854011536,0.36658461188471847,14.25,0.03270452283322811,0.10016684234142303,0
Qwen2.5-7B-Instruct,0,medqa,,0,1,-0.07658503204584122,0.2106388956308365,0.2758262602146715,2.25,0.30412372946739197,0.3700854778289795,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.27926018461585045,0.5098173022270203,0.39012145722335845,14.0,0.33250341564416885,0.4567101001739502,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,-0.05240987287834287,-0.011337333358824253,0.5627022683620453,1.25,0.31485260277986526,0.43716147541999817,0
Qwen2.5-7B-Instruct,0,medqa,,0,1,0.005866877734661102,0.21729975938796997,0.3837596923112869,2.0,0.2540120780467987,0.3220261335372925,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,-0.09640851616859436,0.38467276096343994,0.37146530859172344,4.75,0.03084075078368187,0.1133246123790741,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.37723764032125473,0.5080450773239136,0.06878927830257453,9.875,0.24426671117544174,0.30765965580940247,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.1293957233428955,0.4825291931629181,0.3571447106078267,6.0,0.2838262729346752,0.46428295969963074,0
Qwen2.5-7B-Instruct,0,medqa,,0,1,0.05912499129772186,0.4935927987098694,0.12044255994260311,3.0,0.4010619670152664,0.5799717307090759,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.45212431252002716,0.569047749042511,0.039644810238314676,13.0,0.2991590276360512,0.5311315059661865,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.016792863607406616,0.39059528708457947,0.3700420029927045,8.875,0.3464305251836777,0.5839762091636658,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.24234534054994583,0.45345768332481384,0.4216248244047165,0.0,0.17069247364997864,0.18643948435783386,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.2318705916404724,0.5382881760597229,0.12510480359196663,4.5,0.2039869762957096,0.3513479232788086,0
Qwen2.5-7B-Instruct,0,medqa,,0,1,-0.2651854008436203,0.26765182614326477,0.1046515616162651,12.75,0.23968201456591487,0.4642409682273865,0
Qwen2.5-7B-Instruct,0,medqa,,0,1,0.28588221222162247,0.3889869153499603,0.4018893986940384,2.25,0.2752089500427246,0.3525896966457367,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,-0.007166586816310883,0.1494991034269333,0.3766218968303292,11.0,0.20121506974101067,0.31884974241256714,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.07774534821510315,0.5724493265151978,0.2698179818119115,16.625,0.12346825748682022,0.1563703715801239,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.17997749894857407,0.5512263774871826,0.08604743517935276,5.75,0.1605680137872696,0.2767568826675415,0
Qwen2.5-7B-Instruct,0,medqa,,0,1,-0.3800858110189438,0.44739440083503723,0.606445886194706,0.5,0.2690373435616493,0.35615018010139465,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.21102500334382057,0.3332873284816742,0.5668697953224182,3.25,0.19635794311761856,0.24188801646232605,0
Qwen2.5-7B-Instruct,0,medqa,,0,1,-0.0003595389425754547,0.1170380637049675,0.35178478551097214,8.5,0.15582451224327087,0.2208680957555771,0
Qwen2.5-7B-Instruct,0,medqa,,0,1,-0.16203677654266357,0.40099215507507324,0.3784371669171378,9.0,0.2948215641081333,0.4887378513813019,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.3712830990552902,0.48801952600479126,0.2980327932164073,6.25,0.2107444703578949,0.2721731960773468,0
Qwen2.5-7B-Instruct,0,medqa,,0,1,0.1252419650554657,0.5767337083816528,0.4115493963472545,6.75,0.05117685720324516,0.2272959202528,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.32199305295944214,0.3938416838645935,0.04590456234291196,7.5,0.26475372165441513,0.386774480342865,0
Qwen2.5-7B-Instruct,0,medqa,,0,1,-0.15289173275232315,0.1433296948671341,0.23710399121046066,2.75,0.2413547858595848,0.36383551359176636,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,-0.0738438069820404,0.2520022690296173,0.33771162475750316,10.875,0.039774972945451736,0.16899101436138153,0
Qwen2.5-7B-Instruct,0,medqa,,1,1,0.4008018374443054,0.5624710321426392,0.29866687720641494,6.25,0.4479949623346329,0.5076069831848145,0
