model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Qwen3-8B,0,mmlu,,0,0,7.624713897705078,10.004594802856445,0.43790413439273834,2.625,0.2126804143190384,0.3438028395175934,0
Qwen3-8B,0,mmlu,,0,0,10.610934019088745,15.855767250061035,0.47574903815984726,3.875,0.21931231021881104,0.3409610688686371,0
Qwen3-8B,0,mmlu,,1,0,10.292605876922607,15.401012420654297,0.442250051535666,7.875,0.12040421646088362,0.24092333018779755,0
Qwen3-8B,0,mmlu,,0,1,5.563161134719849,5.7299041748046875,0.32595404610037804,4.25,0.2863371688872576,0.6210958361625671,0
Qwen3-8B,0,mmlu,,1,0,7.336703062057495,9.701425552368164,0.4493689686059952,3.125,0.1974949650466442,0.3285653591156006,0
Qwen3-8B,0,mmlu,,1,0,8.22347378730774,15.825450897216797,0.34443651583012524,11.25,0.11222910979995504,0.3033445477485657,0
Qwen3-8B,0,mmlu,,1,0,5.184199094772339,5.244832992553711,0.809558242559433,0.25,0.26593647990375757,0.52298903465271,0
Qwen3-8B,0,mmlu,,1,0,7.655030727386475,10.307764053344727,0.8254806697368622,0.0,0.19708483666181564,0.2956506907939911,0
Qwen3-8B,0,mmlu,,0,1,7.609555721282959,9.943961143493652,0.6481232643127441,1.375,0.3912131115794182,0.6558611392974854,0
Qwen3-8B,0,mmlu,,1,1,10.898944854736328,16.037668228149414,0.3032573498785496,4.625,0.2640244588255882,0.3876951336860657,0
Qwen3-8B,0,mmlu,,0,0,9.837851524353027,14.734039306640625,0.6225804388523102,0.25,0.1183110848069191,0.1540297418832779,0
Qwen3-8B,0,mmlu,,1,1,5.714745998382568,5.760221481323242,0.3067963384091854,6.625,0.2957829460501671,0.42775410413742065,0
Qwen3-8B,0,mmlu,,0,1,8.337162733078003,10.883787155151367,0.5631867796182632,0.5,0.18131661042571068,0.39609575271606445,0
Qwen3-8B,0,mmlu,,1,0,10.338081359863281,15.188794136047363,0.5171876712702215,9.5,0.21293501183390617,0.32775744795799255,0
Qwen3-8B,0,mmlu,,0,0,7.139642715454102,9.762059211730957,0.9131573736667633,0.875,0.2369515523314476,0.33490461111068726,0
Qwen3-8B,0,mmlu,,0,1,10.262289047241211,15.340378761291504,0.4459044672548771,4.75,0.1747458651661873,0.3208572566509247,0
Qwen3-8B,0,mmlu,,0,0,5.184199094772339,5.487368583679199,0.4808039963245392,2.5,0.2115780971944332,0.30278247594833374,0
Qwen3-8B,0,mmlu,,1,0,8.018834352493286,10.641250610351562,0.5013167858123779,2.875,0.27990248054265976,0.345058798789978,0
Qwen3-8B,0,mmlu,,1,1,10.929262161254883,15.795133590698242,0.20061756181530654,7.875,0.18390383571386337,0.20434978604316711,0
Qwen3-8B,0,mmlu,,0,0,10.398715734481812,15.491964340209961,0.3616072479635477,7.0,0.36090321838855743,0.5050177574157715,0
Qwen3-8B,0,mmlu,,1,0,10.717043399810791,15.582914352416992,0.2206592914299108,10.0,0.14353056252002716,0.34989142417907715,0
Qwen3-8B,0,mmlu,,0,0,9.383097648620605,13.854848861694336,0.5778352171182632,3.0,0.13095486536622047,0.13756561279296875,0
Qwen3-8B,0,mmlu,,1,1,7.715664863586426,9.853010177612305,0.4142367746680975,7.25,0.19598956778645515,0.26918908953666687,0
Qwen3-8B,0,mmlu,,1,0,9.913644075393677,14.794673919677734,0.7863635420799255,0.375,0.08874516189098358,0.2740289866924286,0
